Date Watched,Netflix_Title,Title,catalog_title,corrected_type,director,country,listed_in,duration,rating,release_year,match_method,match_score,is_technical_asset_title
2018-01-22 19:42:07,Ash vs. Evil Dead: Saison 1: Épisode 8 (Épisode 8),Ash vs. Evil Dead,Ash vs. Evil Dead,TV Show,,United States,"TV Action & Adventure, TV Comedies, TV Horror",3 Seasons,TV-MA,2018.0,exact,,False
2018-01-22 19:40:14,Family Guy: Saison 15: La déportation (Épisode 20),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-22 19:36:31,Family Guy: Saison 15: La semence (Épisode 19),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-22 19:20:16,Family Guy: Saison 15: Le proviseur improvisé (Épisode 18),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-20 22:07:56,Family Guy: Saison 15: Le proviseur improvisé (Épisode 18),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-20 21:57:43,Family Guy: Saison 15: La fugue (Épisode 17),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-18 20:33:09,Ash vs. Evil Dead: Saison 1: Épisode 8 (Épisode 8),Ash vs. Evil Dead,Ash vs. Evil Dead,TV Show,,United States,"TV Action & Adventure, TV Comedies, TV Horror",3 Seasons,TV-MA,2018.0,exact,,False
2018-01-18 20:29:09,Ash vs. Evil Dead: Saison 1: Épisode 7 (Épisode 7),Ash vs. Evil Dead,Ash vs. Evil Dead,TV Show,,United States,"TV Action & Adventure, TV Comedies, TV Horror",3 Seasons,TV-MA,2018.0,exact,,False
2018-01-16 20:49:18,Family Guy: Saison 15: La fugue (Épisode 17),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-16 20:27:36,Family Guy: Saison 15: Le gros tas (Épisode 16),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-16 20:06:06,Family Guy: Saison 15: Le flic et la commotion (Épisode 15),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-16 20:05:07,Family Guy: Saison 15: L'appli de rencontre (Épisode 14),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-16 19:30:40,Family Guy: Saison 15: L'appli de rencontre (Épisode 14),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-16 19:09:19,Family Guy: Saison 15: Le quartet trouble-fête (Épisode 13),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-16 18:48:18,Family Guy: Saison 15: La cohabitation (Épisode 12),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-16 18:27:18,Family Guy: Saison 15: Le Gronk et les abeilles (Épisode 11),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-16 18:06:13,Family Guy: Saison 15: Détournement aérien (Épisode 10),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-16 17:45:07,Family Guy: Saison 15: Les imposteurs de Noël (Épisode 9),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-16 17:14:15,Family Guy: Saison 15: Carter et Tricia (Épisode 8),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-16 16:57:37,Family Guy: Saison 15: Leçon de littérature (Épisode 7),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-15 20:46:24,Family Guy: Saison 15: Leçon de littérature (Épisode 7),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-15 20:41:54,Family Guy: Saison 15: Le rendez-vous (Épisode 5),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-15 20:40:06,Family Guy: Saison 15: En coulisses (Épisode 4),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-15 20:15:39,Family Guy: Saison 15: Un groupe qui a du chien (Épisode 1),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-15 19:27:10,72 animaux dangereux en Amérique latine: Mini-série: Palmarès (Épisode 12),72 animaux dangereux en Amérique latine,,TV Show,,,,,,,unmatched,,False
2018-01-15 18:44:07,72 animaux dangereux en Amérique latine: Mini-série: Tueurs : légende ou réalité ? (Épisode 11),72 animaux dangereux en Amérique latine,,TV Show,,,,,,,unmatched,,False
2018-01-15 18:08:08,72 animaux dangereux en Amérique latine: Mini-série: Chasseurs furtifs (Épisode 10),72 animaux dangereux en Amérique latine,,TV Show,,,,,,,unmatched,,False
2018-01-14 20:01:32,72 animaux dangereux en Amérique latine: Mini-série: Chasseurs furtifs (Épisode 10),72 animaux dangereux en Amérique latine,,TV Show,,,,,,,unmatched,,False
2018-01-14 19:22:19,72 animaux dangereux en Amérique latine: Mini-série: Est-ce bien réel ? (Épisode 9),72 animaux dangereux en Amérique latine,,TV Show,,,,,,,unmatched,,False
2018-01-13 17:42:28,72 animaux dangereux en Amérique latine: Mini-série: Laissez-les tranquilles ! (Épisode 8),72 animaux dangereux en Amérique latine,,TV Show,,,,,,,unmatched,,False
2018-01-11 17:57:43,72 animaux dangereux en Amérique latine: Mini-série: Laissez-les tranquilles ! (Épisode 8),72 animaux dangereux en Amérique latine,,TV Show,,,,,,,unmatched,,False
2018-01-11 17:56:12,72 animaux dangereux en Amérique latine: Mini-série: Danger immédiat ! (Épisode 7),72 animaux dangereux en Amérique latine,,TV Show,,,,,,,unmatched,,False
2018-01-11 17:05:38,72 animaux dangereux en Amérique latine: Mini-série: Danger immédiat ! (Épisode 7),72 animaux dangereux en Amérique latine,,TV Show,,,,,,,unmatched,,False
2018-01-10 20:51:48,72 animaux dangereux en Amérique latine: Mini-série: Danger immédiat ! (Épisode 7),72 animaux dangereux en Amérique latine,,TV Show,,,,,,,unmatched,,False
2018-01-10 19:43:11,72 animaux dangereux en Amérique latine: Mini-série: Les merveilles fulgurantes (Épisode 6),72 animaux dangereux en Amérique latine,,TV Show,,,,,,,unmatched,,False
2018-01-10 19:38:06,Family Guy: Saison 15: La déportation (Épisode 20),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-09 22:01:03,Family Guy: Saison 15: La déportation (Épisode 20),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-09 21:30:42,Family Guy: Saison 15: La semence (Épisode 19),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-09 21:03:20,Family Guy: Saison 15: Le proviseur improvisé (Épisode 18),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-09 20:59:20,Family Guy: Saison 15: La fugue (Épisode 17),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-09 20:50:13,Family Guy: Saison 15: Le proviseur improvisé (Épisode 18),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-09 20:15:46,Family Guy: Saison 15: La fugue (Épisode 17),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-09 18:55:04,Family Guy: Saison 15: La fugue (Épisode 17),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-09 18:33:31,Family Guy: Saison 15: Le gros tas (Épisode 16),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-09 18:15:05,Family Guy: Saison 15: Le flic et la commotion (Épisode 15),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-08 23:54:51,Family Guy: Saison 15: Le flic et la commotion (Épisode 15),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-08 23:53:04,Family Guy: Saison 15: L'appli de rencontre (Épisode 14),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-08 22:28:03,Family Guy: Saison 15: L'appli de rencontre (Épisode 14),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-08 22:06:52,Family Guy: Saison 15: Le quartet trouble-fête (Épisode 13),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-08 21:46:01,Family Guy: Saison 15: La cohabitation (Épisode 12),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-08 21:25:12,Family Guy: Saison 15: Le Gronk et les abeilles (Épisode 11),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-08 20:52:15,Family Guy: Saison 15: Détournement aérien (Épisode 10),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-08 20:31:12,Family Guy: Saison 15: Les imposteurs de Noël (Épisode 9),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-08 20:09:20,Family Guy: Saison 15: Carter et Tricia (Épisode 8),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-08 16:42:53,Family Guy: Saison 15: Leçon de littérature (Épisode 7),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-08 16:21:33,Family Guy: Saison 15: Pour le bien de tous (Épisode 6),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-08 16:11:43,Family Guy: Saison 15: Le rendez-vous (Épisode 5),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-07 15:46:00,Family Guy: Saison 15: Le rendez-vous (Épisode 5),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-07 15:31:53,Family Guy: Saison 15: En coulisses (Épisode 4),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-07 15:16:54,Family Guy: Saison 15: Le gigolo (Épisode 3),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-07 14:54:51,Family Guy: Saison 15: Le gigolo (Épisode 3),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-07 14:32:54,Family Guy: Saison 15: Jouer son héritier (Épisode 2),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-06 23:52:24,Family Guy: Saison 15: Un groupe qui a du chien (Épisode 1),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2018-01-06 23:20:27,72 animaux dangereux en Amérique latine: Mini-série: Prédateurs (Épisode 5),72 animaux dangereux en Amérique latine,,TV Show,,,,,,,unmatched,,False
2018-01-06 22:40:45,72 animaux dangereux en Amérique latine: Mini-série: Tueurs et sauveurs (Épisode 4),72 animaux dangereux en Amérique latine,,TV Show,,,,,,,unmatched,,False
2018-01-06 22:31:27,72 animaux dangereux en Amérique latine: Mini-série: Monstres (Épisode 3),72 animaux dangereux en Amérique latine,,TV Show,,,,,,,unmatched,,False
2018-01-05 21:28:38,72 animaux dangereux en Amérique latine: Mini-série: Monstres (Épisode 3),72 animaux dangereux en Amérique latine,,TV Show,,,,,,,unmatched,,False
2018-01-05 21:01:59,72 animaux dangereux en Amérique latine: Mini-série: Morsure mortelle (Épisode 2),72 animaux dangereux en Amérique latine,,TV Show,,,,,,,unmatched,,False
2018-01-05 20:57:08,72 animaux dangereux en Amérique latine: Mini-série: Morsure mortelle (Épisode 2),72 animaux dangereux en Amérique latine,,TV Show,,,,,,,unmatched,,False
2018-01-05 18:41:00,72 animaux dangereux en Amérique latine: Mini-série: Morsure mortelle (Épisode 2),72 animaux dangereux en Amérique latine,,TV Show,,,,,,,unmatched,,False
2018-01-05 18:22:38,72 animaux dangereux en Amérique latine: Mini-série: Dangereuse jungle (Épisode 1),72 animaux dangereux en Amérique latine,,TV Show,,,,,,,unmatched,,False
2018-01-05 17:46:06,72 animaux dangereux en Amérique latine: Mini-série: Dangereuse jungle (Épisode 1),72 animaux dangereux en Amérique latine,,TV Show,,,,,,,unmatched,,False
2018-01-04 17:55:11,RRRrrrr!!!,RRRrrrr!!!,,Movie,,,,,,,unmatched,,False
2018-01-01 21:02:56,RRRrrrr!!!,RRRrrrr!!!,,Movie,,,,,,,unmatched,,False
2018-01-01 18:09:42,RRRrrrr!!!,RRRrrrr!!!,,Movie,,,,,,,unmatched,,False
2017-12-28 19:48:05,RRRrrrr!!!,RRRrrrr!!!,,Movie,,,,,,,unmatched,,False
2017-12-28 18:16:21,Ahmed Sylla - Avec un grand A,Ahmed Sylla - Avec un grand A,Ahmed Sylla - Avec un grand A,Movie,Directeur Inconnu,France,"Drama, Action",100 min,PG-13,2019.0,exact,,False
2017-12-28 16:16:28,Ahmed Sylla - Avec un grand A,Ahmed Sylla - Avec un grand A,Ahmed Sylla - Avec un grand A,Movie,Directeur Inconnu,France,"Drama, Action",100 min,PG-13,2019.0,exact,,False
2017-12-20 20:30:52,Ash vs. Evil Dead: Saison 1: Épisode 7 (Épisode 7),Ash vs. Evil Dead,Ash vs. Evil Dead,TV Show,,United States,"TV Action & Adventure, TV Comedies, TV Horror",3 Seasons,TV-MA,2018.0,exact,,False
2017-12-20 20:11:47,Ash vs. Evil Dead: Saison 1: Épisode 6 (Épisode 6),Ash vs. Evil Dead,Ash vs. Evil Dead,TV Show,,United States,"TV Action & Adventure, TV Comedies, TV Horror",3 Seasons,TV-MA,2018.0,exact,,False
2017-12-20 19:41:30,Ash vs. Evil Dead: Saison 1: Épisode 5 (Épisode 5),Ash vs. Evil Dead,Ash vs. Evil Dead,TV Show,,United States,"TV Action & Adventure, TV Comedies, TV Horror",3 Seasons,TV-MA,2018.0,exact,,False
2017-12-20 18:57:09,Ash vs. Evil Dead: Saison 1: Épisode 5 (Épisode 5),Ash vs. Evil Dead,Ash vs. Evil Dead,TV Show,,United States,"TV Action & Adventure, TV Comedies, TV Horror",3 Seasons,TV-MA,2018.0,exact,,False
2017-12-20 18:32:08,Ash vs. Evil Dead: Saison 1: Épisode 4 (Épisode 4),Ash vs. Evil Dead,Ash vs. Evil Dead,TV Show,,United States,"TV Action & Adventure, TV Comedies, TV Horror",3 Seasons,TV-MA,2018.0,exact,,False
2017-12-20 18:18:55,Ash vs. Evil Dead: Saison 1: Épisode 3 (Épisode 3),Ash vs. Evil Dead,Ash vs. Evil Dead,TV Show,,United States,"TV Action & Adventure, TV Comedies, TV Horror",3 Seasons,TV-MA,2018.0,exact,,False
2017-12-18 18:36:15,Ash vs. Evil Dead: Saison 1: Épisode 3 (Épisode 3),Ash vs. Evil Dead,Ash vs. Evil Dead,TV Show,,United States,"TV Action & Adventure, TV Comedies, TV Horror",3 Seasons,TV-MA,2018.0,exact,,False
2017-12-18 18:05:05,Ash vs. Evil Dead: Saison 1: Épisode 2 (Épisode 2),Ash vs. Evil Dead,Ash vs. Evil Dead,TV Show,,United States,"TV Action & Adventure, TV Comedies, TV Horror",3 Seasons,TV-MA,2018.0,exact,,False
2017-12-18 17:17:49,Ash vs. Evil Dead: Saison 1: Épisode 1 (Épisode 1),Ash vs. Evil Dead,Ash vs. Evil Dead,TV Show,,United States,"TV Action & Adventure, TV Comedies, TV Horror",3 Seasons,TV-MA,2018.0,exact,,False
2017-12-18 17:13:37,Rick et Morty: Saison 3: L'ami de Washington (Épisode 10),Rick et Morty,,TV Show,,,,,,,unmatched,,False
2017-12-18 17:01:59,Rick et Morty: Saison 3: Froopyland (Épisode 9),Rick et Morty,,TV Show,,,,,,,unmatched,,False
2017-12-17 16:22:48,"Les Simpson, le film","Les Simpson, le film","Les Simpson, le film",Movie,Directeur Inconnu,USA,"Drama, Action",100 min,PG-13,2019.0,exact,,False
2017-12-17 06:49:17,"Les Simpson, le film","Les Simpson, le film","Les Simpson, le film",Movie,Directeur Inconnu,USA,"Drama, Action",100 min,PG-13,2019.0,exact,,False
2017-12-05 08:22:29,Rick et Morty: Saison 3: Froopyland (Épisode 9),Rick et Morty,,TV Show,,,,,,,unmatched,,False
2017-12-05 08:00:12,Rick et Morty: Saison 3: Les souvenirs effacés de Morty (Épisode 8),Rick et Morty,,TV Show,,,,,,,unmatched,,False
2017-12-05 07:47:47,Rick et Morty: Saison 3: Confusion en Ricklantide (Épisode 7),Rick et Morty,,TV Show,,,,,,,unmatched,,False
2017-12-05 07:36:14,Rick et Morty: Saison 3: Repos et Ricklaxation (Épisode 6),Rick et Morty,,TV Show,,,,,,,unmatched,,False
2017-12-05 07:13:39,Rick et Morty: Saison 3: Conspiration (Épisode 5),Rick et Morty,,TV Show,,,,,,,unmatched,,False
2017-12-05 07:11:02,Rick et Morty: Saison 3: Troisième édition (Épisode 4),Rick et Morty,,TV Show,,,,,,,unmatched,,False
2017-12-04 20:59:25,Rick et Morty: Saison 3: Troisième édition (Épisode 4),Rick et Morty,,TV Show,,,,,,,unmatched,,False
2017-12-02 18:35:49,Rick et Morty: Saison 3: Troisième édition (Épisode 4),Rick et Morty,,TV Show,,,,,,,unmatched,,False
2017-12-02 18:08:40,Ultimate Beastmaster: Pas de pitié: Viser l'or (Épisode 2),Ultimate Beastmaster,Ultimate Beastmaster,TV Show,,"United States, Brazil, South Korea, Mexico, Japan, Germany",Reality TV,3 Seasons,TV-PG,2018.0,exact,,False
2017-12-01 14:27:10,Ultimate Beastmaster: Pas de pitié: Viser l'or (Épisode 2),Ultimate Beastmaster,Ultimate Beastmaster,TV Show,,"United States, Brazil, South Korea, Mexico, Japan, Germany",Reality TV,3 Seasons,TV-PG,2018.0,exact,,False
2017-12-01 14:02:43,Ultimate Beastmaster: Pas de pitié: Viser l'or (Épisode 2),Ultimate Beastmaster,Ultimate Beastmaster,TV Show,,"United States, Brazil, South Korea, Mexico, Japan, Germany",Reality TV,3 Seasons,TV-PG,2018.0,exact,,False
2017-12-01 13:45:57,Ultimate Beastmaster: Pas de pitié: À vos marques (Épisode 1),Ultimate Beastmaster,Ultimate Beastmaster,TV Show,,"United States, Brazil, South Korea, Mexico, Japan, Germany",Reality TV,3 Seasons,TV-PG,2018.0,exact,,False
2017-12-01 13:13:13,Ultimate Beastmaster: Pas de pitié: À vos marques (Épisode 1),Ultimate Beastmaster,Ultimate Beastmaster,TV Show,,"United States, Brazil, South Korea, Mexico, Japan, Germany",Reality TV,3 Seasons,TV-PG,2018.0,exact,,False
2017-12-01 13:11:16,Les aventures de Brady Barr: Saison 7: Cauchemars de vacances (Épisode 6),Les aventures de Brady Barr,Les aventures de Brady Barr,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2017-12-01 13:10:51,Les aventures de Brady Barr: Saison 7: Créatures du bayou (Épisode 1),Les aventures de Brady Barr,Les aventures de Brady Barr,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2017-12-01 13:09:43,Les aventures de Brady Barr: Saison 5: Far West (Épisode 5),Les aventures de Brady Barr,Les aventures de Brady Barr,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2017-12-01 13:08:15,Brooklyn Nine-Nine: Saison 4: Crime et châtiments (Épisode 22),Brooklyn Nine-Nine,Brooklyn Nine-Nine,TV Show,,United States of America,,1 Seasons,8.2,2013.0,exact,,False
2017-12-01 13:06:14,Seuls Two,Seuls Two,Seuls Two,Movie,Directeur Inconnu,USA,"Drama, Action",100 min,PG-13,2019.0,exact,,False
2017-12-01 13:03:22,Big Mouth: Saison 1: Les aventuriers du pornivers (Épisode 10),Big Mouth,Big Mouth,TV Show,,United States,TV Comedies,4 Seasons,TV-MA,2020.0,exact,,False
2017-12-01 12:55:43,Franck Dubosc - À l'état sauvage,Franck Dubosc - À l'état sauvage,Franck Dubosc - À l'état sauvage,Movie,Directeur Inconnu,France,"Drama, Action",100 min,PG-13,2019.0,exact,,False
2017-12-01 11:24:25,Kantaro: The Sweet Tooth Salaryman: Saison 1: Anmitsu (Épisode 1),Kantaro,,TV Show,,,,,,,unmatched,,False
2017-12-01 11:17:35,Family Guy: Saison 10: Amour Amish (Épisode 7),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2017-12-01 11:17:20,Family Guy: Saison 10: Thanksgiving (Épisode 6),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2017-12-01 11:10:33,Family Guy: Saison 10: Retour vers le pilote (Épisode 5),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
2017-11-30 20:16:46,Family Guy: Saison 10: Retour vers le pilote (Épisode 5),Family Guy,Family Guy,TV Show,Directeur Inconnu,USA,"Drama, Action",1 Season,TV-14,2015.0,exact,,False
